기준_년분기_코드,행정동_코드,행정동_코드_명,서비스_업종_코드,서비스_업종_코드_명,점포_수,유사_업종_점포_수,개업_율,개업_점포_수,폐업_률,폐업_점포_수,프랜차이즈_점포_수
20221,11140635,약수동,CS100009,호프-간이주점,7,7,0,0,0,0,0
20221,11140635,약수동,CS100010,커피-음료,9,12,0,0,8,1,3
20221,11140635,약수동,CS200001,일반교습학원,10,11,0,0,0,0,1
20221,11140635,약수동,CS200002,외국어학원,3,3,33,1,0,0,0
20221,11140635,약수동,CS200003,예술학원,12,12,8,1,8,1,0
20221,11140635,약수동,CS200005,스포츠 강습,9,10,10,1,0,0,1
20221,11140635,약수동,CS200006,일반의원,16,16,0,0,0,0,0
20221,11140635,약수동,CS200007,치과의원,11,11,0,0,0,0,0
20221,11140635,약수동,CS200008,한의원,9,9,0,0,0,0,0
20221,11140635,약수동,CS200009,동물병원,3,3,0,0,0,0,0
20221,11140635,약수동,CS200010,변호사사무소,2,2,0,0,0,0,0
20221,11140635,약수동,CS200013,기타법무서비스,2,2,0,0,0,0,0
20221,11140635,약수동,CS200014,회계사사무소,1,1,0,0,0,0,0
20221,11140635,약수동,CS200015,세무사사무소,5,5,0,0,0,0,0
20221,11140635,약수동,CS200016,당구장,3,3,0,0,0,0,0
20221,11140635,약수동,CS200017,골프연습장,1,1,0,0,0,0,0
20221,11140635,약수동,CS200019,PC방,2,2,0,0,0,0,0
20221,11140635,약수동,CS200020,전자게임장,1,1,0,0,0,0,0
20221,11140635,약수동,CS200022,복권방,1,1,0,0,0,0,0
20221,11140635,약수동,CS200023,통신기기수리,2,2,0,0,0,0,0
20221,11140635,약수동,CS200024,스포츠클럽,5,5,0,0,0,0,0
20221,11140635,약수동,CS200026,자동차미용,1,1,0,0,0,0,0
20221,11140635,약수동,CS200027,모터사이클수리,1,1,0,0,0,0,0
20221,11140635,약수동,CS200028,미용실,31,34,0,0,0,0,3
20221,11140635,약수동,CS200029,네일숍,7,7,0,0,0,0,0
20221,11140635,약수동,CS200030,피부관리실,10,10,10,1,20,2,0
20221,11140635,약수동,CS200031,세탁소,11,14,0,0,0,0,3
20221,11140635,약수동,CS200032,가전제품수리,3,3,0,0,0,0,0
20221,11140635,약수동,CS200033,부동산중개업,54,54,0,0,0,0,0
20221,11140635,약수동,CS200034,여관,3,3,0,0,0,0,0
20221,11140635,약수동,CS200037,노래방,5,5,0,0,0,0,0
20221,11140635,약수동,CS200038,독서실,1,2,0,0,0,0,1
20221,11140635,약수동,CS200039,DVD방,1,1,0,0,0,0,0
20221,11140635,약수동,CS200041,사진관,9,9,0,0,0,0,0
20221,11140635,약수동,CS200042,통번역서비스,2,2,0,0,0,0,0
20221,11140635,약수동,CS200043,건축물청소,1,1,0,0,0,0,0
20221,11140635,약수동,CS200044,여행사,2,2,0,0,0,0,0
20221,11140635,약수동,CS200045,비디오/서적임대,1,1,0,0,0,0,0
20221,11140635,약수동,CS200046,의류임대,1,1,0,0,0,0,0
20221,11140635,약수동,CS200047,가정용품임대,2,2,0,0,0,0,0
20221,11140635,약수동,CS300001,슈퍼마켓,17,18,0,0,6,1,1
20221,11140635,약수동,CS300002,편의점,2,14,7,1,7,1,12
20221,11140635,약수동,CS300003,컴퓨터및주변장치판매,7,7,0,0,0,0,0
20221,11140635,약수동,CS300004,핸드폰,9,9,0,0,0,0,0
20221,11140635,약수동,CS300006,미곡판매,2,2,0,0,0,0,0
20221,11140635,약수동,CS300007,육류판매,9,9,0,0,0,0,0
20221,11140635,약수동,CS300008,수산물판매,7,7,14,1,0,0,0
20221,11140635,약수동,CS300009,청과상,4,4,0,0,25,1,0
20221,11140635,약수동,CS300010,반찬가게,13,13,0,0,0,0,0
20221,11140635,약수동,CS300011,일반의류,47,47,0,0,0,0,0
20221,11140635,약수동,CS300013,유아의류,7,7,0,0,0,0,0
20221,11140635,약수동,CS300014,신발,2,2,0,0,0,0,0
20221,11140635,약수동,CS300015,가방,3,3,0,0,0,0,0
20221,11140635,약수동,CS300016,안경,3,3,0,0,0,0,0
20221,11140635,약수동,CS300017,시계및귀금속,1,1,0,0,0,0,0
20221,11140635,약수동,CS300018,의약품,14,15,0,0,0,0,1
20221,11140635,약수동,CS300019,의료기기,3,3,0,0,0,0,0
20221,11140635,약수동,CS300020,서적,5,6,0,0,0,0,1
20221,11140635,약수동,CS300021,문구,3,4,0,0,0,0,1
20221,11140635,약수동,CS300022,화장품,19,24,0,0,0,0,5
20221,11140635,약수동,CS300024,운동/경기용품,6,6,17,1,0,0,0
20221,11140635,약수동,CS300026,완구,1,1,0,0,0,0,0
20221,11140635,약수동,CS300027,섬유제품,4,4,0,0,0,0,0
20221,11140635,약수동,CS300028,화초,6,6,0,0,0,0,0
20221,11140635,약수동,CS300029,애완동물,1,1,0,0,0,0,0
20221,11140635,약수동,CS300031,가구,4,4,0,0,0,0,0
20221,11140635,약수동,CS300032,가전제품,1,1,0,0,0,0,0
20221,11140635,약수동,CS300033,철물점,0,0,0,0,0,1,0
20221,11140635,약수동,CS300035,인테리어,7,7,0,0,0,0,0
20221,11140635,약수동,CS300036,조명용품,6,6,0,0,0,0,0
20221,11140635,약수동,CS300041,예술품,1,1,0,0,0,0,0
20221,11140635,약수동,CS300043,전자상거래업,106,106,0,0,1,1,0
20222,11140635,약수동,CS100001,한식음식점,63,67,3,2,0,0,4
20222,11140635,약수동,CS100002,중식음식점,0,1,0,0,0,0,1
20222,11140635,약수동,CS100003,일식음식점,8,8,0,0,0,0,0
20222,11140635,약수동,CS100004,양식음식점,2,3,0,0,0,0,1
20222,11140635,약수동,CS100005,제과점,2,7,0,0,0,0,5
20222,11140635,약수동,CS100006,패스트푸드점,3,5,20,1,0,0,2
20222,11140635,약수동,CS100007,치킨전문점,1,6,17,1,0,0,5
20222,11140635,약수동,CS100008,분식전문점,12,14,0,0,0,0,2
20222,11140635,약수동,CS100009,호프-간이주점,7,7,0,0,0,0,0
20222,11140635,약수동,CS100010,커피-음료,11,14,14,2,0,0,3
20222,11140635,약수동,CS200001,일반교습학원,10,11,0,0,0,0,1
20222,11140635,약수동,CS200002,외국어학원,3,3,0,0,0,0,0
20222,11140635,약수동,CS200003,예술학원,12,12,0,0,0,0,0
20222,11140635,약수동,CS200005,스포츠 강습,9,10,0,0,0,0,1
20222,11140635,약수동,CS200006,일반의원,16,16,0,0,0,0,0
20222,11140635,약수동,CS200007,치과의원,12,12,8,1,0,0,0
20222,11140635,약수동,CS200008,한의원,9,9,0,0,0,0,0
20222,11140635,약수동,CS200009,동물병원,3,3,0,0,0,0,0
20222,11140635,약수동,CS200010,변호사사무소,2,2,0,0,0,0,0
20222,11140635,약수동,CS200013,기타법무서비스,2,2,0,0,0,0,0
20222,11140635,약수동,CS200014,회계사사무소,1,1,0,0,0,0,0
20222,11140635,약수동,CS200015,세무사사무소,5,5,0,0,0,0,0
20222,11140635,약수동,CS200016,당구장,3,3,0,0,0,0,0
20222,11140635,약수동,CS200017,골프연습장,1,1,0,0,0,0,0
20222,11140635,약수동,CS200019,PC방,2,2,0,0,0,0,0
20222,11140635,약수동,CS200020,전자게임장,0,0,0,0,0,1,0
20222,11140635,약수동,CS200022,복권방,1,1,0,0,0,0,0
20222,11140635,약수동,CS200023,통신기기수리,2,2,0,0,0,0,0
20222,11140635,약수동,CS200024,스포츠클럽,5,5,0,0,0,0,0
20222,11140635,약수동,CS200026,자동차미용,1,1,0,0,0,0,0
20222,11140635,약수동,CS200027,모터사이클수리,1,1,0,0,0,0,0
20222,11140635,약수동,CS200028,미용실,31,34,3,1,3,1,3
20222,11140635,약수동,CS200029,네일숍,7,7,0,0,0,0,0
20222,11140635,약수동,CS200030,피부관리실,13,13,23,3,0,0,0
20222,11140635,약수동,CS200031,세탁소,11,14,0,0,0,0,3
20222,11140635,약수동,CS200032,가전제품수리,3,3,0,0,0,0,0
20222,11140635,약수동,CS200033,부동산중개업,51,51,0,0,6,3,0
20222,11140635,약수동,CS200034,여관,3,3,0,0,0,0,0
20222,11140635,약수동,CS200037,노래방,4,4,0,0,25,1,0
20222,11140635,약수동,CS200038,독서실,1,2,0,0,0,0,1
20222,11140635,약수동,CS200039,DVD방,1,1,0,0,0,0,0
20222,11140635,약수동,CS200041,사진관,9,9,0,0,0,0,0
20222,11140635,약수동,CS200042,통번역서비스,2,2,0,0,0,0,0
20222,11140635,약수동,CS200043,건축물청소,1,1,0,0,0,0,0
20222,11140635,약수동,CS200044,여행사,2,2,0,0,0,0,0
20222,11140635,약수동,CS200045,비디오/서적임대,1,1,0,0,0,0,0
20222,11140635,약수동,CS200046,의류임대,1,1,0,0,0,0,0
20222,11140635,약수동,CS200047,가정용품임대,2,2,0,0,0,0,0
20222,11140635,약수동,CS300001,슈퍼마켓,17,18,0,0,0,0,1
20222,11140635,약수동,CS300002,편의점,2,15,7,1,0,0,13
20222,11140635,약수동,CS300003,컴퓨터및주변장치판매,7,7,0,0,0,0,0
20222,11140635,약수동,CS300004,핸드폰,8,8,13,1,25,2,0
20222,11140635,약수동,CS300005,주류도매,1,1,100,1,0,0,0
20222,11140635,약수동,CS300006,미곡판매,2,2,0,0,0,0,0
20222,11140635,약수동,CS300007,육류판매,9,9,0,0,0,0,0
20222,11140635,약수동,CS300008,수산물판매,6,6,0,0,17,1,0
20222,11140635,약수동,CS300009,청과상,4,4,0,0,0,0,0
20222,11140635,약수동,CS300010,반찬가게,13,13,0,0,0,0,0
20222,11140635,약수동,CS300011,일반의류,49,49,4,2,0,0,0
20222,11140635,약수동,CS300013,유아의류,7,7,0,0,0,0,0
20222,11140635,약수동,CS300014,신발,2,2,0,0,0,0,0
20222,11140635,약수동,CS300015,가방,2,2,0,0,50,1,0
20222,11140635,약수동,CS300016,안경,3,3,0,0,0,0,0
20222,11140635,약수동,CS300017,시계및귀금속,1,1,0,0,0,0,0
20222,11140635,약수동,CS300018,의약품,15,16,6,1,0,0,1
20222,11140635,약수동,CS300019,의료기기,2,2,0,0,50,1,0
20222,11140635,약수동,CS300020,서적,5,6,0,0,0,0,1
20222,11140635,약수동,CS300021,문구,3,4,0,0,0,0,1
20222,11140635,약수동,CS300022,화장품,19,24,4,1,4,1,5
20222,11140635,약수동,CS300024,운동/경기용품,6,6,0,0,0,0,0
20222,11140635,약수동,CS300026,완구,1,1,0,0,0,0,0
20222,11140635,약수동,CS300027,섬유제품,4,4,0,0,0,0,0
20222,11140635,약수동,CS300028,화초,6,6,0,0,0,0,0
20222,11140635,약수동,CS300029,애완동물,1,1,0,0,0,0,0
20222,11140635,약수동,CS300031,가구,4,4,0,0,0,0,0
20222,11140635,약수동,CS300032,가전제품,1,1,0,0,0,0,0
20222,11140635,약수동,CS300035,인테리어,7,7,0,0,0,0,0
20222,11140635,약수동,CS300036,조명용품,6,6,0,0,0,0,0
20222,11140635,약수동,CS300041,예술품,1,1,0,0,0,0,0
20222,11140635,약수동,CS300043,전자상거래업,103,103,0,0,3,3,0
20223,11140635,약수동,CS100001,한식음식점,60,63,0,0,6,4,3
20223,11140635,약수동,CS100002,중식음식점,1,2,50,1,0,0,1
20223,11140635,약수동,CS100003,일식음식점,8,8,13,1,13,1,0
20223,11140635,약수동,CS100004,양식음식점,2,3,0,0,0,0,1
20223,11140635,약수동,CS100005,제과점,3,8,13,1,0,0,5
20223,11140635,약수동,CS100006,패스트푸드점,3,5,0,0,0,0,2
20223,11140635,약수동,CS100007,치킨전문점,1,6,0,0,0,0,5
20223,11140635,약수동,CS100008,분식전문점,14,16,13,2,0,0,2
20223,11140635,약수동,CS100009,호프-간이주점,7,7,0,0,0,0,0
20223,11140635,약수동,CS100010,커피-음료,11,15,7,1,0,0,4
20223,11140635,약수동,CS200001,일반교습학원,9,10,0,0,10,1,1
20223,11140635,약수동,CS200002,외국어학원,3,3,0,0,0,0,0
20223,11140635,약수동,CS200003,예술학원,12,12,0,0,0,0,0
20223,11140635,약수동,CS200005,스포츠 강습,10,11,9,1,0,0,1
20223,11140635,약수동,CS200006,일반의원,17,17,6,1,0,0,0
20223,11140635,약수동,CS200007,치과의원,12,12,0,0,0,0,0
20223,11140635,약수동,CS200008,한의원,9,9,0,0,0,0,0
20223,11140635,약수동,CS200009,동물병원,3,3,0,0,0,0,0
20223,11140635,약수동,CS200010,변호사사무소,2,2,0,0,0,0,0
20223,11140635,약수동,CS200013,기타법무서비스,2,2,0,0,0,0,0
20223,11140635,약수동,CS200014,회계사사무소,1,1,0,0,0,0,0
20223,11140635,약수동,CS200015,세무사사무소,5,5,0,0,0,0,0
20223,11140635,약수동,CS200016,당구장,3,3,0,0,0,0,0
20223,11140635,약수동,CS200017,골프연습장,1,1,0,0,0,0,0
20223,11140635,약수동,CS200019,PC방,2,2,0,0,0,0,0
20223,11140635,약수동,CS200022,복권방,1,1,0,0,0,0,0
20223,11140635,약수동,CS200023,통신기기수리,2,2,0,0,0,0,0
20223,11140635,약수동,CS200024,스포츠클럽,5,5,0,0,0,0,0
20223,11140635,약수동,CS200026,자동차미용,1,1,0,0,0,0,0
20223,11140635,약수동,CS200027,모터사이클수리,1,1,0,0,0,0,0
20223,11140635,약수동,CS200028,미용실,32,35,3,1,0,0,3
20223,11140635,약수동,CS200029,네일숍,6,6,0,0,17,1,0
20223,11140635,약수동,CS200030,피부관리실,13,13,0,0,0,0,0
20223,11140635,약수동,CS200031,세탁소,11,14,0,0,0,0,3
20223,11140635,약수동,CS200032,가전제품수리,3,3,0,0,0,0,0
20223,11140635,약수동,CS200033,부동산중개업,51,51,0,0,0,0,0
20223,11140635,약수동,CS200034,여관,3,3,0,0,0,0,0
20223,11140635,약수동,CS200037,노래방,4,4,0,0,0,0,0
20223,11140635,약수동,CS200038,독서실,1,2,0,0,0,0,1
20223,11140635,약수동,CS200039,DVD방,1,1,0,0,0,0,0
20223,11140635,약수동,CS200041,사진관,9,9,0,0,0,0,0
20223,11140635,약수동,CS200042,통번역서비스,2,2,0,0,0,0,0
20223,11140635,약수동,CS200043,건축물청소,1,1,0,0,0,0,0
20223,11140635,약수동,CS200044,여행사,2,2,0,0,0,0,0
20223,11140635,약수동,CS200045,비디오/서적임대,1,1,0,0,0,0,0
20223,11140635,약수동,CS200046,의류임대,1,1,0,0,0,0,0
20223,11140635,약수동,CS200047,가정용품임대,2,2,0,0,0,0,0
20223,11140635,약수동,CS300001,슈퍼마켓,17,18,0,0,0,0,1
20223,11140635,약수동,CS300002,편의점,2,15,7,1,7,1,13
20223,11140635,약수동,CS300003,컴퓨터및주변장치판매,7,7,0,0,0,0,0
20223,11140635,약수동,CS300004,핸드폰,8,8,0,0,0,0,0
20223,11140635,약수동,CS300005,주류도매,1,1,0,0,0,0,0
20223,11140635,약수동,CS300006,미곡판매,2,2,0,0,0,0,0
20223,11140635,약수동,CS300007,육류판매,9,9,0,0,0,0,0
20223,11140635,약수동,CS300008,수산물판매,6,6,0,0,0,0,0
20223,11140635,약수동,CS300009,청과상,4,4,0,0,0,0,0
20223,11140635,약수동,CS300010,반찬가게,14,14,7,1,0,0,0
20223,11140635,약수동,CS300011,일반의류,48,48,2,1,4,2,0
20223,11140635,약수동,CS300013,유아의류,7,7,0,0,0,0,0
20223,11140635,약수동,CS300014,신발,2,2,0,0,0,0,0
20223,11140635,약수동,CS300015,가방,2,2,0,0,0,0,0
20223,11140635,약수동,CS300016,안경,3,3,0,0,0,0,0
20223,11140635,약수동,CS300017,시계및귀금속,1,1,0,0,0,0,0
20223,11140635,약수동,CS300018,의약품,15,16,6,1,6,1,1
20223,11140635,약수동,CS300019,의료기기,2,2,0,0,0,0,0
20223,11140635,약수동,CS300020,서적,5,6,0,0,0,0,1
20223,11140635,약수동,CS300021,문구,3,4,0,0,0,0,1
20223,11140635,약수동,CS300022,화장품,20,24,4,1,4,1,4
20223,11140635,약수동,CS300024,운동/경기용품,6,6,0,0,0,0,0
20223,11140635,약수동,CS300026,완구,1,1,0,0,0,0,0
20223,11140635,약수동,CS300027,섬유제품,4,4,0,0,0,0,0
20223,11140635,약수동,CS300028,화초,6,6,17,1,17,1,0
20223,11140635,약수동,CS300029,애완동물,1,1,0,0,0,0,0
20223,11140635,약수동,CS300031,가구,4,4,0,0,0,0,0
20223,11140635,약수동,CS300032,가전제품,1,1,0,0,0,0,0
20223,11140635,약수동,CS300035,인테리어,7,7,0,0,0,0,0
20223,11140635,약수동,CS300036,조명용품,6,6,0,0,0,0,0
20223,11140635,약수동,CS300041,예술품,1,1,0,0,0,0,0
20223,11140635,약수동,CS300043,전자상거래업,100,100,0,0,3,3,0
20224,11140635,약수동,CS100001,한식음식점,61,64,5,3,3,2,3
20224,11140635,약수동,CS100002,중식음식점,1,2,0,0,0,0,1
20224,11140635,약수동,CS100003,일식음식점,8,8,0,0,0,0,0
20224,11140635,약수동,CS100004,양식음식점,2,3,0,0,0,0,1
20224,11140635,약수동,CS100005,제과점,3,8,0,0,0,0,5
20224,11140635,약수동,CS100006,패스트푸드점,3,5,0,0,0,0,2
20224,11140635,약수동,CS100007,치킨전문점,1,6,0,0,0,0,5
20224,11140635,약수동,CS100008,분식전문점,15,17,6,1,0,0,2
20224,11140635,약수동,CS100009,호프-간이주점,7,7,0,0,0,0,0
20224,11140635,약수동,CS100010,커피-음료,10,14,0,0,7,1,4
20224,11140635,약수동,CS200001,일반교습학원,9,10,0,0,0,0,1
20224,11140635,약수동,CS200002,외국어학원,3,3,0,0,0,0,0
20224,11140635,약수동,CS200003,예술학원,12,12,0,0,0,0,0
20224,11140635,약수동,CS200005,스포츠 강습,10,11,9,1,9,1,1
20224,11140635,약수동,CS200006,일반의원,18,18,6,1,0,0,0
20224,11140635,약수동,CS200007,치과의원,13,13,8,1,0,0,0
20224,11140635,약수동,CS200008,한의원,9,9,0,0,0,0,0
20224,11140635,약수동,CS200009,동물병원,3,3,0,0,0,0,0
20224,11140635,약수동,CS200010,변호사사무소,2,2,0,0,0,0,0
20224,11140635,약수동,CS200013,기타법무서비스,2,2,0,0,0,0,0
20224,11140635,약수동,CS200014,회계사사무소,1,1,0,0,0,0,0
20224,11140635,약수동,CS200015,세무사사무소,5,5,0,0,0,0,0
20224,11140635,약수동,CS200016,당구장,3,3,0,0,0,0,0
20224,11140635,약수동,CS200017,골프연습장,1,1,0,0,0,0,0
20224,11140635,약수동,CS200019,PC방,2,2,0,0,0,0,0
20224,11140635,약수동,CS200021,기타오락장,1,1,100,1,0,0,0
20224,11140635,약수동,CS200022,복권방,1,1,0,0,0,0,0
20224,11140635,약수동,CS200023,통신기기수리,2,2,0,0,0,0,0
20224,11140635,약수동,CS200024,스포츠클럽,3,3,0,0,67,2,0
20224,11140635,약수동,CS200026,자동차미용,1,1,0,0,0,0,0
20224,11140635,약수동,CS200027,모터사이클수리,1,1,0,0,0,0,0
20224,11140635,약수동,CS200028,미용실,32,35,0,0,0,0,3
20224,11140635,약수동,CS200029,네일숍,5,5,0,0,20,1,0
20224,11140635,약수동,CS200030,피부관리실,15,15,13,2,0,0,0
20224,11140635,약수동,CS200031,세탁소,11,14,0,0,0,0,3
20224,11140635,약수동,CS200032,가전제품수리,3,3,0,0,0,0,0
20224,11140635,약수동,CS200033,부동산중개업,51,51,0,0,0,0,0
20224,11140635,약수동,CS200034,여관,3,3,0,0,0,0,0
20224,11140635,약수동,CS200037,노래방,4,4,0,0,0,0,0
20224,11140635,약수동,CS200038,독서실,1,2,0,0,0,0,1
20224,11140635,약수동,CS200039,DVD방,1,1,0,0,0,0,0
20224,11140635,약수동,CS200041,사진관,8,8,0,0,13,1,0
20224,11140635,약수동,CS200042,통번역서비스,2,2,0,0,0,0,0
20224,11140635,약수동,CS200043,건축물청소,1,1,0,0,0,0,0
20224,11140635,약수동,CS200044,여행사,2,2,0,0,0,0,0
20224,11140635,약수동,CS200045,비디오/서적임대,1,1,0,0,0,0,0
20224,11140635,약수동,CS200046,의류임대,1,1,0,0,0,0,0
20224,11140635,약수동,CS200047,가정용품임대,2,2,0,0,0,0,0
20224,11140635,약수동,CS300001,슈퍼마켓,19,20,10,2,0,0,1
20224,11140635,약수동,CS300002,편의점,2,14,0,0,7,1,12
20224,11140635,약수동,CS300003,컴퓨터및주변장치판매,7,7,0,0,0,0,0
20224,11140635,약수동,CS300004,핸드폰,8,8,0,0,0,0,0
20224,11140635,약수동,CS300005,주류도매,1,1,0,0,0,0,0
20224,11140635,약수동,CS300006,미곡판매,2,2,0,0,0,0,0
20224,11140635,약수동,CS300007,육류판매,9,9,0,0,0,0,0
20224,11140635,약수동,CS300008,수산물판매,5,5,0,0,20,1,0
20224,11140635,약수동,CS300009,청과상,3,3,0,0,33,1,0
20224,11140635,약수동,CS300010,반찬가게,14,14,0,0,0,0,0
20224,11140635,약수동,CS300011,일반의류,49,49,2,1,0,0,0
20224,11140635,약수동,CS300013,유아의류,6,6,0,0,17,1,0
20224,11140635,약수동,CS300014,신발,2,2,0,0,0,0,0
20224,11140635,약수동,CS300015,가방,1,1,0,0,100,1,0
20224,11140635,약수동,CS300016,안경,3,3,0,0,0,0,0
20224,11140635,약수동,CS300017,시계및귀금속,1,1,0,0,0,0,0
20224,11140635,약수동,CS300018,의약품,16,17,6,1,0,0,1
20224,11140635,약수동,CS300019,의료기기,2,2,0,0,0,0,0
20224,11140635,약수동,CS300020,서적,5,6,0,0,0,0,1
20224,11140635,약수동,CS300021,문구,3,4,0,0,0,0,1
20224,11140635,약수동,CS300022,화장품,20,24,4,1,4,1,4
20224,11140635,약수동,CS300024,운동/경기용품,7,7,14,1,0,0,0
20224,11140635,약수동,CS300026,완구,1,1,0,0,0,0,0
20224,11140635,약수동,CS300027,섬유제품,4,4,0,0,0,0,0
20224,11140635,약수동,CS300028,화초,6,6,17,1,17,1,0
20224,11140635,약수동,CS300029,애완동물,2,2,50,1,0,0,0
20224,11140635,약수동,CS300031,가구,4,4,0,0,0,0,0
20224,11140635,약수동,CS300032,가전제품,1,1,0,0,0,0,0
20224,11140635,약수동,CS300035,인테리어,7,7,0,0,0,0,0
20224,11140635,약수동,CS300036,조명용품,7,7,14,1,0,0,0
20224,11140635,약수동,CS300041,예술품,1,1,0,0,0,0,0
20224,11140635,약수동,CS300043,전자상거래업,100,100,1,1,1,1,0
20231,11140635,약수동,CS100001,한식음식점,60,63,0,0,2,1,3
20231,11140635,약수동,CS100002,중식음식점,1,2,0,0,0,0,1
20231,11140635,약수동,CS100003,일식음식점,8,8,0,0,0,0,0
20231,11140635,약수동,CS100004,양식음식점,2,3,0,0,0,0,1
